interval,startTime,endTime,route1,route2,length,width,maxPosAcc,maxNegAcc,usualPosAcc,usualNegAcc,minGap,maxSpeed,headwayTime
5,38930,38930,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38932,38932,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38934,38934,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38936,38936,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38938,38938,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38939,38939,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38941,38941,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38943,38943,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38945,38945,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38947,38947,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38949,38949,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38951,38951,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38952,38952,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38954,38954,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38956,38956,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38958,38958,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38960,38960,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38962,38962,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38964,38964,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38965,38965,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38967,38967,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38969,38969,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38971,38971,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38973,38973,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38975,38975,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38977,38977,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38978,38978,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38980,38980,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38982,38982,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38984,38984,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38986,38986,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38988,38988,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38990,38990,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38991,38991,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38993,38993,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38995,38995,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38997,38997,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,38999,38999,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39001,39001,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39003,39003,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39004,39004,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39006,39006,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39008,39008,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39010,39010,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39012,39012,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39014,39014,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39016,39016,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39017,39017,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39019,39019,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39021,39021,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39023,39023,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39025,39025,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39027,39027,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39029,39029,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39030,39030,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39032,39032,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39034,39034,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39036,39036,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39038,39038,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39040,39040,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39042,39042,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39043,39043,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39045,39045,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39047,39047,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39049,39049,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39051,39051,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39053,39053,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39055,39055,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39056,39056,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39058,39058,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39060,39060,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39062,39062,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39064,39064,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39066,39066,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39068,39068,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39069,39069,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39071,39071,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39073,39073,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39075,39075,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39077,39077,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39079,39079,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39081,39081,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39082,39082,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39084,39084,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39086,39086,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39088,39088,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39090,39090,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39092,39092,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39094,39094,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39095,39095,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39097,39097,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39099,39099,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39101,39101,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39103,39103,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39105,39105,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39107,39107,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39108,39108,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39110,39110,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39112,39112,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39114,39114,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39116,39116,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39118,39118,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39119,39119,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39121,39121,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39123,39123,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39125,39125,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39127,39127,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39129,39129,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39131,39131,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39132,39132,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39134,39134,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39136,39136,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39138,39138,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39140,39140,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39142,39142,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39144,39144,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39145,39145,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39147,39147,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39149,39149,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39151,39151,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39153,39153,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39155,39155,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39157,39157,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39158,39158,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39160,39160,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39162,39162,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39164,39164,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39166,39166,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39168,39168,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39170,39170,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39171,39171,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39173,39173,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39175,39175,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39177,39177,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39179,39179,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39181,39181,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39183,39183,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39184,39184,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39186,39186,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39188,39188,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39190,39190,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39192,39192,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39194,39194,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39196,39196,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39197,39197,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39199,39199,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39201,39201,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39203,39203,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39205,39205,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39207,39207,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39209,39209,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39210,39210,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39212,39212,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39214,39214,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39216,39216,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39218,39218,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39220,39220,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39222,39222,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39223,39223,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39225,39225,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39227,39227,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39229,39229,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39231,39231,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39233,39233,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39235,39235,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39236,39236,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39238,39238,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39240,39240,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39242,39242,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39244,39244,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39246,39246,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39248,39248,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39249,39249,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39251,39251,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39253,39253,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39255,39255,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39257,39257,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39259,39259,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39261,39261,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39262,39262,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39264,39264,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39266,39266,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39268,39268,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39270,39270,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39272,39272,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39274,39274,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39275,39275,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39277,39277,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39279,39279,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39281,39281,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39283,39283,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39285,39285,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39287,39287,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39288,39288,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39290,39290,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39292,39292,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39294,39294,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39296,39296,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39298,39298,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39300,39300,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39301,39301,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39303,39303,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39305,39305,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39307,39307,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39309,39309,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39311,39311,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39313,39313,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39314,39314,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39316,39316,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39318,39318,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39320,39320,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39322,39322,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39324,39324,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39326,39326,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39327,39327,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39329,39329,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39331,39331,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39333,39333,road_2_1_13,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39335,39335,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39337,39337,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39338,39338,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39340,39340,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39342,39342,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39344,39344,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39346,39346,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39348,39348,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39350,39350,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39351,39351,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39353,39353,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39355,39355,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39357,39357,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39359,39359,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39361,39361,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39363,39363,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39364,39364,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39366,39366,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39368,39368,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39370,39370,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39372,39372,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39374,39374,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39376,39376,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39377,39377,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39379,39379,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39381,39381,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39383,39383,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39385,39385,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39387,39387,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39389,39389,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39390,39390,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39392,39392,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39394,39394,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39396,39396,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39398,39398,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39400,39400,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39402,39402,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39403,39403,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39405,39405,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39407,39407,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39409,39409,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39411,39411,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39413,39413,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39415,39415,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39416,39416,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39418,39418,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39420,39420,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39422,39422,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39424,39424,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39426,39426,road_1_2_14,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39428,39428,road_1_0_12,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39429,39429,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39431,39431,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39433,39433,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39435,39435,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39437,39437,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39439,39439,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39441,39441,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39442,39442,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,39444,39444,road_0_1_11,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
